id,type,name,description,aliases,external_id,platforms,kill_chain_phases,created,modified
malware--199463de-d9be-46d6-bb41-07234c1dd5a6,malware,GeminiDuke,GeminiDuke is malware that was used by APT29 from 2009 to 2012.,"[""GeminiDuke""]",S0049,"[""Windows""]",[],2017-05-31T21:32:36.177Z,2025-04-25T14:42:46.881Z
malware--1996aed9-6234-4c1d-a145-e8a4913679dd,malware,Havoc,"Havoc is an open-source post-exploitation command and control (C2) framework first released on GitHub in October 2022 by C5pider (Paul Ungur), who continues to maintain and develop it with community contributors. Havoc provides a wide range of offensive security capabilities and has been adopted by multiple threat actors to establish and maintain control over compromised systems.","[""Havoc""]",S1229,"[""Linux"", ""macOS"", ""Windows""]",[],2025-08-05T18:12:15.228Z,2026-05-12T15:12:00.733Z
malware--1b9f0800-035e-4ed1-9648-b18294cc5bc8,malware,CARROTBAT,CARROTBAT is a customized dropper that has been in use since at least 2017. CARROTBAT has been used to install SYSCON and has infrastructure overlap with KONNI.,"[""CARROTBAT""]",S0462,"[""Windows""]",[],2020-06-02T14:11:40.581Z,2024-04-11T02:46:42.264Z
malware--1cc934e4-b01d-4543-a011-b988dfc1a458,malware,Matryoshka,"Matryoshka is a malware framework used by CopyKittens that consists of a dropper, loader, and RAT. It has multiple versions; v1 was seen in the wild from July 2016 until January 2017. v2 has fewer commands and other minor differences.","[""Matryoshka""]",S0167,"[""Windows""]",[],2018-01-16T16:13:52.465Z,2024-11-17T12:44:07.639Z
malware--1cdbbcab-903a-414d-8eb0-439a97343737,malware,FrameworkPOS,FrameworkPOS is a point of sale (POS) malware used by FIN6 to steal payment card data from sytems that run physical POS devices.,"[""FrameworkPOS"", ""Trinity""]",S0503,[],[],2020-09-08T14:55:46.094Z,2025-04-25T14:42:47.607Z
malware--1d1fce2f-0db5-402b-9843-4278a0694637,malware,GravityRAT,"GravityRAT is a remote access tool (RAT) and has been in ongoing development since 2016. The actor behind the tool remains unknown, but two usernames have been recovered that link to the author, which are ""TheMartian"" and ""The Invincible."" According to the National Computer Emergency Response Team (CERT) of India, the malware has been identified in attacks against organization and entities in India.","[""GravityRAT""]",S0237,"[""Windows""]",[],2018-10-17T00:14:20.652Z,2024-04-11T02:25:20.119Z
malware--1d808f62-cf63-4063-9727-ff6132514c22,malware,WEBC2,"WEBC2 is a family of backdoor malware used by APT1 as early as July 2006. WEBC2 backdoors are designed to retrieve a webpage, with commands hidden in HTML comments or special tags, from a predetermined C2 server.","[""WEBC2""]",S0109,"[""Windows""]",[],2017-05-31T21:33:06.433Z,2023-12-26T19:55:54.848Z
malware--1da748a5-875d-4212-9222-b4c23ab861be,malware,Prestige,"Prestige ransomware has been used by Sandworm Team since at least March 2022, including against transportation and related logistics industries in Ukraine and Poland in October 2022.","[""Prestige""]",S1058,"[""Windows""]",[],2023-01-20T18:43:05.682Z,2025-04-16T20:37:57.513Z
malware--1dac60f2-7d53-4a3e-95d1-cb2e875d5491,malware,InvisibleFerret,"InvisibleFerret is a modular python malware that is leveraged for data exfiltration and remote access capabilities. InvisibleFerret consists of four modules: main, payload, browser, and AnyDesk. InvisibleFerret malware has been leveraged by North Korea-affiliated threat actors identified as DeceptiveDevelopment or Contagious Interview since 2023. InvisibleFerret has historically been introduced to the victim environment through the use of the BeaverTail malware.","[""InvisibleFerret""]",S1245,"[""Linux"", ""macOS"", ""Windows""]",[],2025-10-17T18:27:06.742Z,2025-10-24T03:20:59.458Z
malware--1f6e3702-7ca1-4582-b2e7-4591297d05a8,malware,Bankshot,"Bankshot is a remote access tool (RAT) that was first reported by the Department of Homeland Security in December of 2017. In 2018, Lazarus Group used the Bankshot implant in attacks against the Turkish financial sector.","[""Bankshot"", ""Trojan Manuscript""]",S0239,"[""Windows""]",[],2018-10-17T00:14:20.652Z,2025-10-22T02:26:07.951Z
malware--1fefb062-feda-484a-8f10-0cebf65e20e3,malware,SharpDisco,SharpDisco is a dropper developed in C# that has been used by MoustachedBouncer since at least 2020 to load malicious plugins.,"[""SharpDisco""]",S1089,"[""Windows""]",[],2023-09-26T20:19:15.106Z,2025-04-16T20:37:57.878Z
malware--20945359-3b39-4542-85ef-08ecb4e1c174,malware,StrongPity,StrongPity is an information stealing malware used by PROMETHIUM.,"[""StrongPity""]",S0491,"[""Windows""]",[],2020-07-20T17:41:19.690Z,2024-04-10T23:47:16.416Z
malware--211cfe9f-2676-4e1c-a5f5-2c8091da2a68,malware,HAPPYWORK,HAPPYWORK is a downloader used by APT37 to target South Korean government and financial victims in November 2016.,"[""HAPPYWORK""]",S0214,[],[],2018-04-18T17:59:24.739Z,2024-11-17T15:01:33.385Z
malware--21583311-6321-4891-8a37-3eb4e57b0fb1,malware,xCaon,"xCaon is an HTTP variant of the BoxCaon malware family that has used by IndigoZebra since at least 2014. xCaon has been used to target political entities in Central Asia, including Kyrgyzstan and Uzbekistan.","[""xCaon""]",S0653,"[""Windows""]",[],2021-09-29T00:04:26.906Z,2025-04-25T14:42:49.417Z
malware--21c0b55b-5ff3-4654-a05e-e3fc1ee1ce1b,malware,PLAINTEE,PLAINTEE is a malware sample that has been used by Rancor in targeted attacks in Singapore and Cambodia.,"[""PLAINTEE""]",S0254,"[""Windows""]",[],2018-10-17T00:14:20.652Z,2025-04-25T14:42:49.775Z
malware--222ba512-32d9-49ac-aefd-50ce981ce2ce,malware,Pony,"Pony is a credential stealing malware, though has also been used among adversaries for its downloader capabilities. The source code for Pony Loader 1.0 and 2.0 were leaked online, leading to their use by various threat actors.","[""Pony""]",S0453,"[""Windows""]",[],2020-05-21T21:03:35.244Z,2025-04-25T14:42:50.153Z
malware--22addc7b-b39f-483d-979a-1b35147da5de,malware,WinMM,"WinMM is a full-featured, simple backdoor used by Naikon.","[""WinMM""]",S0059,"[""Windows""]",[],2017-05-31T21:32:40.004Z,2025-04-25T14:42:50.511Z
malware--22b17791-45bf-45c0-9322-ff1a0af5cf2b,malware,Nebulae,Nebulae Is a backdoor that has been used by Naikon since at least 2020.,"[""Nebulae""]",S0630,"[""Windows""]",[],2021-06-30T14:44:35.055Z,2025-04-25T14:42:50.875Z
malware--234e7770-99b0-4f65-b983-d3230f76a60b,malware,Janicab,Janicab is an OS X trojan that relied on a valid developer ID and oblivious users to install it.,"[""Janicab""]",S0163,"[""macOS""]",[],2017-12-14T16:46:06.044Z,2024-09-12T19:07:36.511Z
malware--24b4ce59-eaac-4c8b-8634-9b093b7ccd92,malware,AuditCred,AuditCred is a malicious DLL that has been used by Lazarus Group during their 2018 attacks.,"[""AuditCred"", ""Roptimizer""]",S0347,"[""Windows""]",[],2019-01-30T15:47:41.018Z,2024-04-11T02:57:01.302Z
malware--251f1715-fc97-4487-b939-5c8823ef7a39,malware,ROAMINGHOUSE,ROAMINGHOUSE is a dropper malware used by MirrorFace to extract and execute embedded payloads including UPPERCUT components.,"[""ROAMINGHOUSE""]",S9026,"[""Windows""]",[],2026-04-17T19:03:01.696Z,2026-05-12T15:12:00.733Z
malware--251fbae2-78f6-4de7-84f6-194c727a64ad,malware,Lurid,"Lurid is a malware family that has been used by several groups, including PittyTiger, in targeted attacks as far back as 2006.","[""Lurid"", ""Enfal""]",S0010,"[""Windows""]",[],2017-05-31T21:32:14.527Z,2025-04-25T14:42:51.586Z
malware--2683fde8-1dc4-415c-94bd-9bb95cc5b7ff,malware,TONESHELL,TONESHELL is a custom backdoor that has been used since at least Q1 2021. TONESHELL malware has previously been leveraged by Chinese affiliated actors identified as Mustang Panda.,"[""TONESHELL""]",S1239,"[""Windows""]",[],2025-09-15T13:52:23.890Z,2026-05-12T15:12:00.733Z
malware--2692bdd0-da52-44ff-88a3-9db28b948ea2,malware,UPSTYLE,"UPSTYLE is a Python-based backdoor associated with exploitation of Palo Alto firewalls using CVE-2024-3400 in early 2024. UPSTYLE has only been observed in relation to this exploitation activity, which involved attempted install on compromised devices by the threat actor UTA0218.","[""UPSTYLE""]",S1164,"[""Network Devices"", ""Linux""]",[],2024-11-20T21:55:54.792Z,2025-04-15T19:46:33.707Z
malware--26fed817-e7bf-41f9-829a-9075ffac45c2,malware,Kasidet,Kasidet is a backdoor that has been dropped by using malicious VBA macros.,"[""Kasidet""]",S0088,"[""Windows""]",[],2017-05-31T21:32:57.344Z,2025-04-25T14:42:52.151Z
malware--273e2b53-64ec-48be-9ad9-8f3dc0e53718,malware,Hannotog,Hannotog is a type of backdoor malware uniquely assoicated with Lotus Blossom operations since at least 2022.,"[""Hannotog""]",S1211,"[""Windows""]",[],2025-03-16T09:55:45.092Z,2025-04-04T17:35:36.538Z
malware--288fa242-e894-4c7e-ac86-856deedf5cea,malware,OceanSalt,"OceanSalt is a Trojan that was used in a campaign targeting victims in South Korea, United States, and Canada. OceanSalt shares code similarity with SpyNote RAT, which has been linked to APT1.","[""OceanSalt""]",S0346,"[""Windows""]",[],2019-01-30T15:43:19.105Z,2025-04-25T14:42:52.708Z
malware--28ad4983-151e-4e30-9792-768470e92b3e,malware,Playcrypt,"Playcrypt is a ransomware that has been used by Play since at least 2022 in attacks against against the business, government, critical infrastructure, healthcare, and media sectors in North America, South America, and Europe. Playcrypt derives its name from adding the .play extension to encrypted files and has overlap with tactics and tools associated with Hive and Nokoyawa ransomware and infrastructure associated with Quantum ransomware.","[""Playcrypt"", ""Play""]",S1162,"[""Windows""]",[],2024-09-25T17:16:06.149Z,2024-10-02T05:37:59.575Z
malware--28b97733-ef07-4414-aaa5-df50b2d30cc5,malware,Brave Prince,"Brave Prince is a Korean-language implant that was first observed in the wild in December 2017. It contains similar code and behavior to Gold Dragon, and was seen along with Gold Dragon and RunningRAT in operations surrounding the 2018 Pyeongchang Winter Olympics.","[""Brave Prince""]",S0252,"[""Windows""]",[],2018-10-17T00:14:20.652Z,2025-04-16T20:37:59.301Z
malware--28d93902-30e7-4436-8885-6d312c51c9a3,malware,Medusa Ransomware,"Medusa Ransomware has been utilized in attacks since at least 2021. Medusa Ransomware has been known to be utilized in conjunction with living off the land techniques and remote management software. Medusa Ransomware has been used in campaigns associated with “double extortion” ransomware activity, where data is exfiltrated from victim environments prior to encryption, with threats to publish files if a ransom is not paid. Medusa Ransomware software was initially a closed ransomware variant which later evolved to a Ransomware as a Service (RaaS). Medusa Ransomware has impacted victims from a diverse range of sectors within a multitude of countries, and it is assessed Medusa Ransomware is used in an opportunistic manner.","[""Medusa Ransomware""]",S1244,[],[],2025-10-17T11:31:38.677Z,2025-10-21T14:58:41.162Z
malware--29231689-5837-4a7a-aafc-1b65b3f50cc7,malware,RainyDay,RainyDay is a backdoor tool that has been used by Naikon since at least 2020.,"[""RainyDay""]",S0629,"[""Windows""]",[],2021-06-29T14:46:45.468Z,2024-04-11T00:22:35.591Z
malware--292eb0c5-b8e8-4af6-9e8f-0fda6b4528d3,malware,Ecipekac,"Ecipekac is a multi-layer loader that has been used by menuPass since at least 2019 including use as a loader for P8RAT, SodaMaster, and FYAnti.","[""Ecipekac"", ""HEAVYHAND"", ""SigLoader"", ""DESLoader""]",S0624,"[""Windows""]",[],2021-06-18T18:56:41.244Z,2025-04-25T14:42:53.604Z
malware--295721d2-ee20-4fa3-ade3-37f4146b4570,malware,AppleSeed,"AppleSeed is a backdoor that has been used by Kimsuky to target South Korean government, academic, and commercial targets since at least 2021.","[""AppleSeed""]",S0622,"[""Windows"", ""Android""]",[],2021-06-10T14:53:49.448Z,2025-04-25T14:42:53.967Z
malware--29a0bb87-1162-4c83-9834-2a98a876051b,malware,BUSHWALK,BUSHWALK is a web shell written in Perl that was inserted into the legitimate querymanifest.cgi file on compromised Ivanti Connect Secure VPNs during Cutting Edge.,"[""BUSHWALK""]",S1118,"[""Network Devices""]",[],2024-03-07T20:16:36.898Z,2025-04-15T19:46:33.793Z
malware--2a59a237-1530-4d55-91f9-2aebf961cc37,malware,macOS.OSAMiner,"macOS.OSAMiner is a Monero mining trojan that was first observed in 2018; security researchers assessed macOS.OSAMiner may have been circulating since at least 2015. macOS.OSAMiner is known for embedding one run-only AppleScript into another, which helped the malware evade full analysis for five years due to a lack of Apple event (AEVT) analysis tools.","[""macOS.OSAMiner""]",S1048,"[""macOS""]",[],2022-10-04T06:35:40.506Z,2025-10-22T02:37:07.176Z
malware--2a6f4c7b-e690-4cc7-ab6b-1f821fb6b80b,malware,LOWBALL,LOWBALL is malware used by admin@338. It was used in August 2015 in email messages targeting Hong Kong-based media organizations.,"[""LOWBALL""]",S0042,"[""Windows""]",[],2017-05-31T21:32:33.348Z,2025-04-25T14:42:54.704Z
malware--2a70812b-f1ef-44db-8578-a496a227aef2,malware,NETWIRE,"NETWIRE is a publicly available, multiplatform remote administration tool (RAT) that has been used by criminal and APT groups since at least 2012.","[""NETWIRE""]",S0198,"[""Windows"", ""Linux"", ""macOS""]",[],2018-04-18T17:59:24.739Z,2025-04-16T20:38:00.152Z
malware--2a7c1bb7-cd12-456e-810d-ab3bf8457bab,malware,TinyTurla,"TinyTurla is a backdoor that has been used by Turla against targets in the US, Germany, and Afghanistan since at least 2020.","[""TinyTurla""]",S0668,"[""Windows""]",[],2021-12-02T15:09:20.899Z,2025-04-16T20:38:00.312Z
malware--2ac41e8b-4865-4ced-839d-78e7852c47f3,malware,PyDCrypt,"PyDCrypt is malware written in Python designed to deliver DCSrv. It has been used by Moses Staff since at least September 2021, with each sample tailored for its intended victim organization.","[""PyDCrypt""]",S1032,"[""Windows""]",[],2022-08-11T22:00:20.194Z,2024-04-11T00:23:58.415Z
malware--2ade64da-5114-42e4-9d56-335379cca561,malware,J-magic,"J-magic is a custom variant of the cd00r backdoor tailored to target Juniper routers that was first observed during the J-magic Campaign in mid-2023. J-magic monitors TCP traffic for five predefined parameters or ""magic packets"" to be sent by the attackers before activating on compromised devices.","[""J-magic""]",S1203,"[""Network Devices""]",[],2025-02-18T17:59:32.603Z,2025-04-15T19:46:33.873Z
malware--2c9d23e7-bfd6-4e23-a512-aee3bc1474f4,malware,PowerExchange,PowerExchange is a PowerShell backdoor that has been used by OilRig since at least 2023 including against government targets in the Middle East.,"[""PowerExchange""]",S1173,"[""Windows""]",[],2024-11-27T19:36:32.094Z,2024-11-27T19:38:21.789Z
malware--2ceddaf9-b16a-4f8b-b252-bcccccd3d79f,malware,BOOKWORM,BOOKWORM is a modular trojan known to be leveraged by Mustang Panda and was first observed utilized in 2015. BOOKWORM was later updated in late 2021 and the fall of 2022 to launch shellcode represented as UUID parameters.,"[""BOOKWORM""]",S1226,"[""Windows""]",[],2025-07-21T19:02:10.637Z,2025-10-21T16:51:50.819Z
malware--2cf7dec3-66fc-423f-b2c7-58f1de243b4e,malware,HyperStack,HyperStack is a RPC-based backdoor used by Turla since at least 2018. HyperStack has similarities to other backdoors used by Turla including Carbon.,"[""HyperStack""]",S0537,"[""Windows""]",[],2020-12-02T20:48:23.462Z,2026-01-20T15:11:37.735Z
malware--2cfe8a26-5be7-4a09-8915-ea3d9e787513,malware,iKitten,iKitten is a macOS exfiltration agent .,"[""iKitten"", ""OSX/MacDownloader""]",S0278,"[""macOS""]",[],2018-10-17T00:14:20.652Z,2025-04-25T14:42:56.342Z
malware--2daa14d6-cbf3-4308-bb8e-213c324a08e4,malware,HAMMERTOSS,HAMMERTOSS is a backdoor that was used by APT29 in 2015.,"[""HAMMERTOSS"", ""HammerDuke"", ""NetDuke""]",S0037,"[""Windows""]",[],2017-05-31T21:32:29.203Z,2024-11-17T14:55:19.537Z
